,Date,Name,Symbol,Share,Weight,WK Change
387,2021-10-23,MS&AD Insurance..,8725,"881,448",0.06,NA
388,2021-10-23,Mitsubishi Esta..,8802,"2,146,683",0.06,NA
389,2021-10-23,Swiss Life Hold..,SLHN,"57,969",0.06,NA
390,2021-10-23,Repsol SA,REP,"2,441,747",0.06,NA
391,2021-10-23,Rolls-Royce Hol..,RR.,"15,692,305",0.06,NA
392,2021-10-23,CLP Holdings Lt..,2,"3,082,371",0.06,NA
393,2021-10-23,China Steel Cor..,2002,"23,059,234",0.06,NA
394,2021-10-23,Sumitomo Corp.,8053,"2,098,227",0.06,NA
395,2021-10-23,Unicharm Corp.,8113,"728,378",0.06,NA
396,2021-10-23,Link REIT,823,"3,910,725",0.06,NA
397,2021-10-23,Petroleo Brasil..,PBR.A,"3,036,130",0.06,33.80
398,2021-10-23,Power Corp. of ..,POW,"1,012,321",0.06,NA
399,2021-10-23,Sun Hung Kai Pr..,16,"2,676,994",0.06,NA
400,2021-10-23,Advantest Corp.,6857,"370,741",0.06,NA
401,2021-10-23,Lasertec Corp.,6920,"142,240",0.06,NA
402,2021-10-23,Saudi Telecom C..,7010,"898,950",0.06,NA
403,2021-10-23,Pembina Pipelin..,PPL,"1,027,299",0.06,4.41
404,2021-10-23,PTT PCL,PTT-F,"26,234,678",0.06,NA
405,2021-10-23,Rogers Communic..,RCI.B,"649,451",0.06,NA
406,2021-10-23,CK Hutchison Ho..,1,"5,044,599",0.06,NA
407,2021-10-23,Logitech Intern..,LOGN,"276,550",0.05,16.88
408,2021-10-23,AP Moller - Mae..,MAERSK,"10,354",0.05,NA
409,2021-10-23,Maruti Suzuki I..,MARUTI,"247,423",0.05,NA
410,2021-10-23,Moncler SPA,MONC,"403,702",0.05,NA
411,2021-10-23,Newcrest Mining..,NCM,"1,531,322",0.05,NA
412,2021-10-23,Nibe Industrier..,NIBE,"2,241,987",0.05,NA
413,2021-10-23,HelloFresh SE,HFG,"304,465",0.05,NA
414,2021-10-23,Halma plc,HLMA,"712,955",0.05,NA
415,2021-10-23,ICICI Bank Ltd.,ICICIBANK,"2,946,619",0.05,NA
416,2021-10-23,Kingspan Group ..,KRX,"282,926",0.05,NA
417,2021-10-23,Nippon Steel Co..,5401,"1,526,540",0.05,NA
418,2021-10-23,Ferrovial SA,FER,"895,496",0.05,NA
419,2021-10-23,Fresenius Medic..,FME,"378,658",0.05,NA
420,2021-10-23,Fortum Oyj,FORTUM,"811,717",0.05,NA
421,2021-10-23,Sartorius Stedi..,DIM,"45,133",0.05,27.47
422,2021-10-23,Deutsche Wohnen..,DWNI,"449,646",0.05,NA
423,2021-10-23,Edenred,EDEN,"463,629",0.05,39.46
424,2021-10-23,EDP - Energias ..,EDP,"5,258,954",0.05,NA
425,2021-10-23,Epiroc AB,EPI,"1,209,481",0.05,49.41
426,2021-10-23,Asahi Kasei Cor..,3407,"2,310,278",0.05,NA
427,2021-10-23,Brenntag SE,BNR,"289,859",0.05,-54.96
428,2021-10-23,CaixaBank SA,CABK,"8,212,688",0.05,NA
429,2021-10-23,China Petroleum..,386,"49,972,731",0.05,NA
430,2021-10-23,Coles Group Ltd..,COL,"2,388,694",0.05,0.00
431,2021-10-23,Croda Internati..,CRDA,"252,440",0.05,NA
432,2021-10-23,B3 SA - Brasil ..,B3SA3,"11,406,954",0.05,NA
433,2021-10-23,Julius Baer Gro..,BAER,"401,754",0.05,NA
434,2021-10-23,BCE Inc.,BCE,"561,586",0.05,22.03
435,2021-10-23,WPP plc,WPP,"2,145,326",0.05,51.35
436,2021-10-23,Singapore Telec..,Z74,"14,181,830",0.05,NA
437,2021-10-23,Engie SA,N/A,"1,983,397",0.05,NA
438,2021-10-23,Kikkoman Corp.,2801,"342,073",0.05,NA
439,2021-10-23,Ajinomoto Co. I..,2802,"916,186",0.05,NA
440,2021-10-23,CTBC Financial ..,2891,"34,804,939",0.05,NA
441,2021-10-23,UCB SA,UCB,"226,971",0.05,NA
442,2021-10-23,Kirin Holdings ..,2503,"1,425,014",0.05,NA
443,2021-10-23,Secom Co. Ltd.,9735,"363,173",0.05,NA
444,2021-10-23,Nitori Holdings..,9843,"138,794",0.05,NA
445,2021-10-23,Spirax-Sarco En..,SPX,"137,490",0.05,NA
446,2021-10-23,Standard Charte..,STAN,"4,762,306",0.05,NA
447,2021-10-23,Swedish Match A..,SWMA,"2,880,991",0.05,NA
448,2021-10-23,Tata Steel Ltd.,TATASTEEL,"1,493,192",0.05,NA
449,2021-10-23,Swisscom AG,SCMN,"47,247",0.05,NA
450,2021-10-23,Sonic Healthcar..,SHL,"892,586",0.05,NA
451,2021-10-23,Smurfit Kappa G..,SKG,"482,740",0.05,NA
452,2021-10-23,Nomura Holdings..,8604,"5,697,480",0.05,NA
453,2021-10-23,Sompo Holdings ..,8630,"614,521",0.05,NA
454,2021-10-23,Japan Exchange ..,8697,"990,719",0.05,NA
455,2021-10-23,Sumitomo Realty..,8830,"742,590",0.05,NA
456,2021-10-23,Smith & Nephew ..,SN.,"1,649,483",0.05,NA
457,2021-10-23,Rentokil Initia..,RTO,"3,495,628",0.05,NA
458,2021-10-23,Argenx SE,1AE,"95,778",0.05,NA
459,2021-10-23,Bandai Namco Ho..,7832,"367,986",0.05,NA
460,2021-10-23,Marubeni Corp.,8002,"2,929,127",0.05,NA
461,2021-10-23,Public Bank Bhd..,PBBANK,"28,949,195",0.05,NA
462,2021-10-23,Petroleo Brasil..,PETR4,"5,210,918",0.05,NA
463,2021-10-23,POSCO,PKX,"351,571",0.05,43.32
464,2021-10-23,Hyundai Mobis C..,12330,"118,847",0.05,NA
465,2021-10-23,Geely Automobil..,175,"9,927,097",0.05,NA
466,2021-10-23,Innovent Biolog..,1801,"2,476,847",0.05,NA
467,2021-10-23,TDK Corp.,6762,"676,092",0.05,NA
468,2021-10-23,Publicis Groupe..,PUB,"421,150",0.05,0.00
469,2021-10-23,Country Garden ..,6098,"3,260,701",0.05,NA
470,2021-10-23,Toyota Industri..,6201,"299,604",0.05,NA
471,2021-10-23,Makita Corp.,6586,"454,785",0.05,NA
472,2021-10-23,NEC Corp.,6701,"493,484",0.05,NA
473,2021-10-23,Next plc,NXT,"238,793",0.05,NA
474,2021-10-23,Novozymes A/S,NZYM,"370,970",0.05,NA
475,2021-10-23,OTP Bank Nyrt,OTP,"427,901",0.05,NA
476,2021-10-23,Porsche Automob..,PAH3,"287,045",0.05,NA
477,2021-10-23,LG Electronics ..,66570,"200,307",0.04,NA
478,2021-10-23,Renesas Electro..,6723,"1,866,056",0.04,NA
479,2021-10-23,Ocado Group plc,OCDO,"910,409",0.04,NA
480,2021-10-23,Yuanta Financia..,2885,"21,752,272",0.04,NA
481,2021-10-23,Mega Financial ..,2886,"20,264,777",0.04,NA
482,2021-10-23,China Resources..,291,"2,957,630",0.04,NA
483,2021-10-23,SG Holdings Co...,9143,"789,925",0.04,NA
484,2021-10-23,NTT Data Corp.,9613,"1,190,009",0.04,NA
485,2021-10-23,Telia Co. AB,TELIA,"4,771,856",0.04,NA
486,2021-10-23,Titan Co. Ltd.,TITAN,"778,051",0.04,NA
487,2021-10-23,Telkom Indonesi..,TLKM,"87,499,324",0.04,NA
488,2021-10-23,Telstra Corp. L..,TLS,"7,828,005",0.04,"2,665.00"
489,2021-10-23,Terna - Rete El..,TRN,"2,648,557",0.04,40.08
490,2021-10-23,UltraTech Cemen..,ULTRACEMCO,"214,458",0.04,NA
491,2021-10-23,Umicore SA,UMI,"385,574",0.04,NA
492,2021-10-23,Unibail-Rodamco..,URW,"252,656",0.04,NA
493,2021-10-23,VAT Group AG,VACN,"48,004",0.04,NA
494,2021-10-23,Evergreen Marin..,2603,"4,953,300",0.04,NA
495,2021-10-23,China Life Insu..,2628,"14,493,183",0.04,NA
496,2021-10-23,SK Innovation C..,96770,"100,782",0.04,NA
497,2021-10-23,MISUMI Group In..,9962,"518,944",0.04,NA
498,2021-10-23,Snam SPA,SRG,"4,174,572",0.04,18.56
499,2021-10-23,St. James's Pla..,STJ,"1,000,956",0.04,0.00
500,2021-10-23,Suncorp Group L..,SUN,"2,409,998",0.04,68.04
501,2021-10-23,Sun Pharmaceuti..,SUNPHARMA,"2,034,144",0.04,NA
502,2021-10-23,Tech Mahindra L..,TECHM,"1,131,429",0.04,NA
503,2021-10-23,Teck Resources ..,TECK.B,"865,832",0.04,NA
504,2021-10-23,Telenor ASA,TEL,"1,194,346",0.04,39.38
505,2021-10-23,Great Wall Moto..,2333,"5,921,192",0.04,NA
506,2021-10-23,BOC Hong Kong H..,2388,"6,722,030",0.04,NA
507,2021-10-23,West Japan Rail..,9021,"434,149",0.04,NA
508,2021-10-23,Nippon Yusen KK,9101,"300,548",0.04,NA
509,2021-10-23,Standard Bank G..,SBK,"2,392,345",0.04,NA
510,2021-10-23,Sberbank of Rus..,SBRCY,"1,096,646",0.04,89.47
511,2021-10-23,Siam Cement PCL,SCC-F,"1,580,274",0.04,NA
512,2021-10-23,Scentre Group,SCG,"9,764,785",0.04,0.00
513,2021-10-23,Schindler Holdi..,SCHP,"77,692",0.04,3.69
514,2021-10-23,Sage Group plc,SGE,"2,125,018",0.04,NA
515,2021-10-23,Sinch AB,SINCH,"969,358",0.04,NA
516,2021-10-23,Shaw Communicat..,SJR.B,"795,699",0.04,NA
517,2021-10-23,Sumitomo Mitsui..,8309,"685,198",0.04,NA
518,2021-10-23,Hana Financial ..,86790,"536,493",0.04,NA
519,2021-10-23,Sasol Ltd.,SOL,"1,043,033",0.04,115.66
520,2021-10-23,Sekisui House L..,1928,"1,065,679",0.04,NA
521,2021-10-23,Covestro AG,1COV,"337,494",0.04,NA
522,2021-10-23,Subaru Corp.,7270,"1,135,544",0.04,NA
523,2021-10-23,Shimadzu Corp.,7701,"504,814",0.04,NA
524,2021-10-23,South32 Ltd.,S32,"8,861,565",0.04,NA
525,2021-10-23,Petroleo Brasil..,PETR3,"4,094,970",0.04,NA
526,2021-10-23,Pandora A/S,PNDORA,"179,994",0.04,NA
527,2021-10-23,Bank Hapoalim B..,POLI,"2,216,953",0.04,NA
528,2021-10-23,Uni-President E..,1216,"8,981,487",0.04,NA
529,2021-10-23,Agricultural Ba..,1288,"61,800,835",0.04,NA
530,2021-10-23,Formosa Chemica..,1326,"6,401,306",0.04,NA
531,2021-10-23,Nitto Denko Cor..,6988,"274,287",0.04,NA
532,2021-10-23,Persimmon plc,PSN,"593,558",0.04,12.91
533,2021-10-23,Puma SE,PUM,"185,556",0.04,NA
534,2021-10-23,QBE Insurance G..,QBE,"2,763,099",0.04,NA
535,2021-10-23,QIAGEN NV,QIA,"415,392",0.04,NA
536,2021-10-23,Barrick Gold Co..,0R22,"1,025,962",0.04,NA
537,2021-10-23,CSPC Pharmaceut..,1093,"15,786,869",0.04,NA
538,2021-10-23,Hang Seng Bank ..,11,"1,355,937",0.04,NA
539,2021-10-23,China Resources..,1109,"5,191,316",0.04,NA
540,2021-10-23,CK Asset Holdin..,1113,"3,720,438",0.04,NA
541,2021-10-23,Japan Post Hold..,6178,"2,325,045",0.04,NA
542,2021-10-23,MINEBEA MITSUMI..,6479,"761,656",0.04,NA
543,2021-10-23,Yaskawa Electri..,6506,"481,759",0.04,NA
544,2021-10-23,Li Auto Inc.,LI,"742,609",0.04,66.53
545,2021-10-23,Chocoladefabrik..,LISN,190,0.04,NA
546,2021-10-23,Chocoladefabrik..,LISP,"1,981",0.04,NA
547,2021-10-23,LUKOIL PJSC,LKOH,"207,989",0.04,NA
548,2021-10-23,Bank Leumi Le-I..,LUMI,"2,709,553",0.04,NA
549,2021-10-23,AP Moller - Mae..,MAERSK,"8,157",0.04,NA
550,2021-10-23,Malayan Banking..,MAYBANK,"11,245,500",0.04,NA
551,2021-10-23,MMC Norilsk Nic..,MNOD,"724,348",0.04,NA
552,2021-10-23,Mowi ASA,MOWI,"826,647",0.04,NA
553,2021-10-23,Melrose Industr..,MRO,"8,110,860",0.04,304.39
554,2021-10-23,Metro Inc./CN,MRU,"462,904",0.04,NA
555,2021-10-23,MTU Aero Engine..,MTX,"100,524",0.04,22.74
556,2021-10-23,Nexi SPA,NEXI,"1,096,365",0.04,"1,288.00"
557,2021-10-23,Norsk Hydro ASA,NHY,"2,525,587",0.04,NA
558,2021-10-23,Hannover Rueck ..,HNR1,"112,399",0.04,NA
559,2021-10-23,Thales SA,HO,"192,847",0.04,NA
560,2021-10-23,InterContinenta..,IHG,"342,277",0.04,21.79
561,2021-10-23,IMCD NV,IMCD,"106,940",0.04,NA
562,2021-10-23,Informa plc,INF,"2,786,074",0.04,0.00
563,2021-10-23,Intertek Group ..,ITRK,"302,975",0.04,NA
564,2021-10-23,Jardine Matheso..,J36,"386,032",0.04,NA
565,2021-10-23,Just Eat Takeaw..,JET,"290,082",0.04,NA
566,2021-10-23,KB Financial Gr..,KB,"415,688",0.04,34.30
567,2021-10-23,Kuwait Finance ..,KFH,"8,212,295",0.04,NA
568,2021-10-23,Koninklijke KPN..,KPN,"6,185,798",0.04,NA
569,2021-10-23,Loblaw Cos. Ltd..,L,"301,868",0.04,61.69
570,2021-10-23,LEG Immobilien ..,LEG,"135,956",0.04,8.17
571,2021-10-23,Emirates Teleco..,ETISALAT,"3,256,994",0.04,NA
572,2021-10-23,Sumitomo Electr..,5802,"1,405,180",0.04,NA
573,2021-10-23,Chailease Holdi..,5871,"2,493,839",0.04,NA
574,2021-10-23,FinecoBank Banc..,FBK,"1,145,802",0.04,62.68
575,2021-10-23,Flutter Enterta..,FLTR,"115,453",0.04,2.60
576,2021-10-23,Fisher & Paykel..,FPH,"1,065,839",0.04,75.50
577,2021-10-23,Groupe Bruxelle..,GBLB,"198,318",0.04,NA
578,2021-10-23,Grupo Mexico SA..,GMEXICOB,"5,930,633",0.04,NA
579,2021-10-23,HeidelbergCemen..,HEI,"279,914",0.04,27.19
580,2021-10-23,Danske Bank A/S,DANSKE,"1,215,821",0.04,NA
581,2021-10-23,Obic Co. Ltd.,4684,"124,469",0.04,NA
582,2021-10-23,ENEOS Holdings ..,5020,"5,579,124",0.04,NA
583,2021-10-23,Dollarama Inc.,DOL,"539,789",0.04,19.33
584,2021-10-23,Erste Group Ban..,EBS,"534,770",0.04,-46.42
585,2021-10-23,Siemens Energy ..,ENR,"801,861",0.04,-9.66
586,2021-10-23,EQT AB,EQT,"529,303",0.04,44.30
587,2021-10-23,Bunzl plc,BNZL,"633,417",0.04,NA
588,2021-10-23,Brambles Ltd.,BXB,"2,742,051",0.04,NA
589,2021-10-23,Carrefour SA,CA,"1,182,901",0.04,0.00
590,2021-10-23,ASE Technology ..,3711,"5,987,449",0.04,NA
591,2021-10-23,Mitsubishi Chem..,4188,"2,386,778",0.04,NA
592,2021-10-23,Cochlear Ltd.,COH,"120,667",0.04,NA
593,2021-10-23,Continental AG,CON,"201,744",0.04,NA
594,2021-10-23,Capitec Bank Ho..,CPI,"154,942",0.04,2.92
595,2021-10-23,Cenovus Energy ..,CVE,"2,356,382",0.04,226.74
596,2021-10-23,Alfa Laval AB,ALFA,"585,784",0.04,39.80
597,2021-10-23,Alstom SA,ALO,"550,231",0.04,0.00
598,2021-10-23,ASX Ltd.,ASX,"365,030",0.04,54.42
599,2021-10-23,Banco Bradesco ..,BBD,"5,949,271",0.04,2.59
600,2021-10-23,Beiersdorf AG,BEI,"186,570",0.04,NA
601,2021-10-23,Agnico Eagle Mi..,AEM,"456,094",0.04,-30.09
602,2021-10-23,Aena SME SA,AENA,"131,672",0.04,NA
603,2021-10-23,WEG SA,WEGE3,"2,765,384",0.04,NA
604,2021-10-23,Xero Ltd.,XRO,"237,513",0.04,NA
605,2021-10-23,ENN Energy Hold..,2688,"1,422,318",0.04,NA
606,2021-10-23,Galaxy Entertai..,27,"4,018,061",0.04,NA
607,2021-10-23,E.Sun Financial..,2884,"23,546,327",0.04,NA
608,2021-10-23,Toyota Tsusho C..,8015,"416,587",0.03,NA
609,2021-10-23,State Bank of I..,SBID,"277,047",0.03,NA
610,2021-10-23,Powszechna Kasa..,PKO,"1,590,979",0.03,18.73
611,2021-10-23,Power Grid Corp..,POWERGRID,"5,861,839",0.03,NA
612,2021-10-23,Saudi Arabian M..,1211,"757,064",0.03,NA
613,2021-10-23,Inpex Corp.,1605,"1,710,998",0.03,NA
614,2021-10-23,China Overseas ..,688,"7,235,129",0.03,NA
615,2021-10-23,Rohm Co. Ltd.,6963,"154,793",0.03,NA
616,2021-10-23,Hamamatsu Photo..,6965,"240,612",0.03,NA
617,2021-10-23,Smoore Internat..,6969,"3,283,350",0.03,NA
618,2021-10-23,Taiyo Yuden Co...,6976,"232,650",0.03,NA
619,2021-10-23,Mitsubishi Heav..,7011,"534,725",0.03,NA
620,2021-10-23,Nissan Motor Co..,7201,"3,608,099",0.03,NA
621,2021-10-23,Prysmian SPA,PRY,"496,664",0.03,NA
622,2021-10-23,Pearson plc,PSON,"1,397,851",0.03,NA
623,2021-10-23,Randstad NV,RAND,"206,732",0.03,37.66
624,2021-10-23,Riyad Bank,1010,"2,292,317",0.03,NA
625,2021-10-23,KB Financial Gr..,105560,"293,738",0.03,NA
626,2021-10-23,Saudi British B..,1060,"1,661,054",0.03,NA
627,2021-10-23,China Shenhua E..,1088,"6,957,860",0.03,NA
628,2021-10-23,Taiwan Cement C..,1101,"9,821,102",0.03,NA
629,2021-10-23,HMM Co. Ltd.,11200,"648,931",0.03,NA
630,2021-10-23,Sino Biopharmac..,1177,"18,409,718",0.03,NA
631,2021-10-23,Disco Corp.,6146,"51,479",0.03,NA
632,2021-10-23,Daifuku Co. Ltd..,6383,"180,088",0.03,NA
633,2021-10-23,Silergy Corp.,6415,"115,000",0.03,NA
634,2021-10-23,MTR Corp. Ltd.,66,"2,691,672",0.03,NA
635,2021-10-23,Haier Smart Hom..,6690,"4,220,301",0.03,NA
636,2021-10-23,Natura & Co. Ho..,NTCO3,"1,785,588",0.03,NA
637,2021-10-23,Naturgy Energy ..,NTGY,"559,268",0.03,NA
638,2021-10-23,NTPC Ltd.,NTPC,"8,405,451",0.03,NA
639,2021-10-23,OMV AG,OMV,"268,584",0.03,NA
640,2021-10-23,Tenaga Nasional..,TENAGA,"7,301,000",0.03,NA
641,2021-10-23,Teva Pharmaceut..,TEVA,"1,841,165",0.03,6.86
642,2021-10-23,Taylor Wimpey p..,TW.,"6,759,212",0.03,NA
643,2021-10-23,Swatch Group AG,UHR,"56,828",0.03,NA
644,2021-10-23,United Utilitie..,UU.,"1,290,088",0.03,NA
645,2021-10-23,China Pacific I..,2601,"5,206,425",0.03,NA
646,2021-10-23,Xinyi Solar Hol..,968,"7,920,220",0.03,NA
647,2021-10-23,Lenovo Group Lt..,992,"14,062,809",0.03,NA
648,2021-10-23,Ascendas Real E..,A17U,"6,265,641",0.03,NA
649,2021-10-23,Abrdn plc,ABDN,"4,035,312",0.03,NA
650,2021-10-23,Swiss Prime Sit..,SPSN,"141,451",0.03,NA
651,2021-10-23,Sibanye Stillwa..,SSW,"5,417,468",0.03,NA
652,2021-10-23,Stora Enso Oyj,STERV,"1,075,425",0.03,NA
653,2021-10-23,Santos Ltd.,STO,"3,314,006",0.03,NA
654,2021-10-23,Suzano SA,SUZB3,"1,358,914",0.03,NA
655,2021-10-23,Severn Trent pl..,SVT,"471,856",0.03,42.48
656,2021-10-23,Sydney Airport,SYD,"2,478,688",0.03,NA
657,2021-10-23,TELUS Corp.,T,"833,587",0.03,-4.60
658,2021-10-23,Tabcorp Holding..,TAH,"3,906,502",0.03,NA
659,2021-10-23,Tata Motors Ltd..,TATAMOTORS,"3,355,740",0.03,NA
660,2021-10-23,Tecan Group AG,TECN,"23,654",0.03,NA
661,2021-10-23,Tele2 AB,TEL2,"917,280",0.03,NA
662,2021-10-23,MEIJI Holdings ..,2269,"251,853",0.03,NA
663,2021-10-23,United Microele..,2303,"7,777,978",0.03,NA
664,2021-10-23,Yageo Corp.,2327,"864,000",0.03,NA
665,2021-10-23,Asustek Compute..,2357,"1,338,026",0.03,NA
666,2021-10-23,Realtek Semicon..,2379,"896,768",0.03,NA
667,2021-10-23,Quanta Computer..,2382,"5,074,598",0.03,NA
668,2021-10-23,Tokyu Corp.,9005,"921,710",0.03,NA
669,2021-10-23,Odakyu Electric..,9007,"579,100",0.03,NA
670,2021-10-23,Yamato Holdings..,9064,"623,976",0.03,NA
671,2021-10-23,Mitsui OSK Line..,9104,"205,365",0.03,NA
672,2021-10-23,Svenska Cellulo..,SCA,"1,137,672",0.03,NA
673,2021-10-23,Suez SA,SEV,"700,316",0.03,0.00
674,2021-10-23,Stockland,SGP,"4,512,417",0.03,NA
675,2021-10-23,Shinhan Financi..,SHG,"445,446",0.03,32.37
676,2021-10-23,SIG Combibloc G..,SIGN,"626,027",0.03,NA
677,2021-10-23,Skanska AB,SKA,"673,444",0.03,NA
678,2021-10-23,SKF AB,SKF,"716,188",0.03,-47.26
679,2021-10-23,Samsung Biologi..,207940,"24,935",0.03,NA
680,2021-10-23,Nihon M&A Cente..,2127,"490,092",0.03,NA
681,2021-10-23,Resona Holdings..,8308,"4,080,151",0.03,NA
682,2021-10-23,PetroChina Co. ..,857,"38,938,969",0.03,NA
683,2021-10-23,Wuliangye Yibin..,858,"508,608",0.03,NA
684,2021-10-23,Daiwa Securitie..,8601,"2,832,502",0.03,NA
685,2021-10-23,T&D Holdings In..,8795,"995,859",0.03,NA
686,2021-10-23,Nippon Building..,8951,"2,757",0.03,NA
687,2021-10-23,Japan Real Esta..,8952,"2,419",0.03,NA
688,2021-10-23,Sanlam Ltd.,SLM,"3,281,620",0.03,100.00
689,2021-10-23,SM Investments ..,SM,"907,615",0.03,"1,981.08"
690,2021-10-23,DS Smith plc,SMDS,"2,395,916",0.03,NA
691,2021-10-23,Smiths Group pl..,SMIN,"741,132",0.03,53.17
692,2021-10-23,Solvay SA,SOLB,"132,010",0.03,NA
693,2021-10-23,Red Electrica C..,REE,"811,155",0.03,388.00
694,2021-10-23,Ramsay Health C..,RHC,"325,902",0.03,NA
695,2021-10-23,Roche Holding A..,RO,"41,545",0.03,NA
696,2021-10-23,Rosneft Oil Co...,ROSN,"1,744,072",0.03,NA
697,2021-10-23,Daito Trust Con..,1878,"120,875",0.03,NA
698,2021-10-23,Wharf Real Esta..,1997,"3,099,420",0.03,NA
699,2021-10-23,Country Garden ..,2007,"14,174,793",0.03,NA
700,2021-10-23,SABIC Agri-Nutr..,2020,"353,299",0.03,NA
701,2021-10-23,Yamaha Motor Co..,7272,"560,384",0.03,NA
702,2021-10-23,Pan Pacific Int..,7532,"794,905",0.03,NA
703,2021-10-23,Yamaha Corp.,7951,"294,252",0.03,NA
704,2021-10-23,Elisa Oyj,ELISA,"267,416",0.03,NA
705,2021-10-23,Emirates NBD Ba..,EMIRATESNBD,"4,716,827",0.03,NA
706,2021-10-23,Bouygues SA,EN,"401,154",0.03,NA
707,2021-10-23,Engie SA,ENGI,"1,107,165",0.03,NA
708,2021-10-23,Euronext NV,ENX,"153,998",0.03,10.61
709,2021-10-23,Toray Industrie..,3402,"2,837,106",0.03,NA
710,2021-10-23,B&M European Va..,BME,"1,676,541",0.03,14.44
711,2021-10-23,Bank Mandiri Pe..,BMRI,"34,875,872",0.03,NA
712,2021-10-23,Boliden AB,BOL,"510,114",0.03,NA
713,2021-10-23,Burberry Group ..,BRBY,"748,992",0.03,NA
714,2021-10-23,BlueScope Steel..,BSL,"945,905",0.03,18.06
715,2021-10-23,Bureau Veritas ..,BVI,"535,922",0.03,NA
716,2021-10-23,CapitaLand Inte..,C38U,"9,020,380",0.03,NA
717,2021-10-23,Chr Hansen Hold..,CHR,"193,289",0.03,NA
718,2021-10-23,Chunghwa Teleco..,CHT,"470,420",0.03,7.05
719,2021-10-23,CIMB Group Hold..,CIMB,"13,032,573",0.03,NA
720,2021-10-23,NCSoft Corp.,36570,"31,465",0.03,NA
721,2021-10-23,China Gas Holdi..,384,"5,649,392",0.03,NA
722,2021-10-23,Sumitomo Chemic..,4005,"2,820,230",0.03,NA
723,2021-10-23,Nissan Chemical..,4021,"249,153",0.03,NA
724,2021-10-23,Kyowa Kirin Co...,4151,"466,182",0.03,NA
725,2021-10-23,CP ALL PCL,CPALL-F,"9,884,875",0.03,NA
726,2021-10-23,Canadian Tire C..,CTC.A,"106,007",0.03,NA
727,2021-10-23,Aegon NV,AGN,"3,317,174",0.03,0.00
728,2021-10-23,Ageas SA/NV,AGS,"334,893",0.03,149.04
729,2021-10-23,Arkema SA,AKE,"123,223",0.03,NA
730,2021-10-23,Airports of Tha..,AOT-F,"7,934,551",0.03,NA
731,2021-10-23,APA Group,APA,"2,210,668",0.03,204.18
732,2021-10-23,Astra Internati..,ASII,"38,150,888",0.03,NA
733,2021-10-23,Aroundtown SA,AT1,"2,252,912",0.03,NA
734,2021-10-23,Tatneft PJSC,ATAD,"403,718",0.03,NA
735,2021-10-23,Atlantia SPA,ATL,"925,739",0.03,NA
736,2021-10-23,Largan Precisio..,3008,"191,848",0.03,NA
737,2021-10-23,Bajaj Finserv L..,BAJAJFINSV,"71,254",0.03,NA
738,2021-10-23,Barry Callebaut..,BARN,"6,621",0.03,NA
739,2021-10-23,Barratt Develop..,BDEV,"1,897,955",0.03,NA
740,2021-10-23,Bausch Health C..,BHC,"585,893",0.03,63.46
741,2021-10-23,Bid Corp. Ltd.,BID,"628,763",0.03,0.00
742,2021-10-23,Novatek Microel..,3034,"1,079,916",0.03,NA
743,2021-10-23,Nippon Prologis..,3283,"4,164",0.03,NA
744,2021-10-23,KT&G Corp.,33780,"200,570",0.03,NA
745,2021-10-23,Associated Brit..,ABF,"654,162",0.03,NA
746,2021-10-23,Absa Group Ltd.,ABG,"1,313,547",0.03,85.39
747,2021-10-23,Adani Ports & S..,ADANIPORTS,"1,429,389",0.03,NA
748,2021-10-23,Adecco Group AG,ADEN,"287,228",0.03,NA
749,2021-10-23,Admiral Group p..,ADM,"393,089",0.03,30.33
750,2021-10-23,Vivendi SE,VIV,"1,385,484",0.03,2.23
751,2021-10-23,Volkswagen AG,VOW,"57,542",0.03,NA
752,2021-10-23,Wipro Ltd.,WIT,"1,561,009",0.03,90.40
753,2021-10-23,George Weston L..,WN,"138,744",0.03,NA
754,2021-10-23,Whitbread plc,WTB,"376,310",0.03,NA
755,2021-10-23,Yara Internatio..,YAR,"308,624",0.03,NA
756,2021-10-23,SLBBH1142,N/A,NA,0.03,NA
757,2021-10-23,Kingdee Interna..,268,"4,841,303",0.03,NA
758,2021-10-23,Samsung C&T Cor..,28260,"155,643",0.03,NA
759,2021-10-23,Hua Nan Financi..,2880,"18,151,203",0.03,NA
760,2021-10-23,First Financial..,2892,"18,927,212",0.03,NA
761,2021-10-23,Samsung Electro..,9150,"104,511",0.03,NA
762,2021-10-23,China Longyuan ..,916,"6,366,086",0.03,NA
763,2021-10-23,Chubu Electric ..,9502,"1,303,715",0.03,NA
764,2021-10-23,Tokyo Gas Co. L..,9531,"785,192",0.03,NA
765,2021-10-23,Osaka Gas Co. L..,9532,"737,991",0.03,NA
766,2021-10-23,Longfor Group H..,960,"3,473,835",0.03,NA
767,2021-10-23,Temenos AG,TEMN,"118,179",0.03,NA
768,2021-10-23,Mahindra & Mahi..,M&M,"1,714,951",0.03,NA
769,2021-10-23,Mediobanca Banc..,MB,"1,326,611",0.03,0.00
770,2021-10-23,Meggitt plc,MGGT,"1,466,055",0.03,NA
771,2021-10-23,Magazine Luiza ..,MGLU3,"5,576,992",0.03,NA
772,2021-10-23,Mirvac Group,MGR,"7,436,968",0.03,NA
773,2021-10-23,Mondi plc,MNDI,"702,424",0.03,NA
774,2021-10-23,M&G plc,MNG,"4,891,453",0.03,NA
775,2021-10-23,Medibank Pvt Lt..,MPL,"5,180,278",0.03,NA
